Product Name,ASIN,Brand,Price,Reviews Count,Reviews Rate,BSR
"Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Black",B08BX7FV5L,Amazon,99.99,0,4.6,"69,462"
"2021 Apple 10.2-inch iPad (Wi-Fi, 64GB) - Silver",B09G9CJM1Z,Apple,309.00,0,4.8,"12,540"
"Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Twilight Blue",B07WQ1VH72,Amazon,49.99,0,4.6,"145,106"
"Fire 7 tablet, 7"" display, 16 GB, latest model (2019 release), Black",B07FKR6KXF,Amazon,39.99,0,4.4,"232,841"
"Fire HD 8 Kids tablet, 8"" HD display, ages 3-7, 32 GB, Pink Kid-Proof Case",B07WJS3QDX,Amazon,69.99,0,4.7,"114,683"
"Fire HD 8 Kids tablet, 8"" HD display, ages 3-7, 32 GB, Purple Kid-Proof Case",B07WFLBX6Q,Amazon,69.99,0,4.7,"114,683"
"Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Plum",B07WGL828F,Amazon,49.99,0,4.6,"145,106"
"Fire HD 8 Plus tablet, HD display, 32 GB, latest model (2020 release), our best 8"" tablet for portable entertainment, Slate",B0839NDRB2,Amazon,59.99,0,4.5,"33,779"
"Fire HD 8 Kids Pro tablet, 8"" HD, ages 6–12, 32 GB, Doodle",B08H5PY8RM,Amazon,69.99,0,4.7,"9,322"
"2021 Apple 10.2-inch iPad (Wi-Fi, 64GB) - Space Gray",B09G9FPHY6,Apple,319.99,0,4.8,"12,540"
"2021 Apple 10.2-inch iPad (Wi-Fi, 256GB) - Space Gray",B09G96TFF7,Apple,429.00,0,4.8,"12,540"
"Fire HD 8 Kids Pro tablet, 8"" HD, ages 6–12, 32 GB, Intergalactic",B08H5QTFLB,Amazon,69.99,0,4.7,"9,322"
"2021 Apple 10.2-inch iPad (Wi-Fi, 256GB) - Silver",B09G91TLNJ,Apple,429.00,0,4.8,"12,540"
"Fire 7 tablet, 7"" display, 16 GB, latest model (2019 release), Twilight Blue",B07HZHJGY7,Amazon,39.99,0,4.4,"232,841"
"Fire HD 10 Kids Pro tablet, 10.1"", 1080p Full HD, ages 6–12, 32 GB, Doodle",B08F5LWB6R,Amazon,139.99,0,4.7,"7,358"
"Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Lavender",B08F6B347L,Amazon,99.99,0,4.6,"69,462"
"Fire HD 10 Kids tablet, 10.1"", 1080p Full HD, ages 3–7, 32 GB, Sky Blue",B08F62DV1Z,Amazon,139.99,0,4.8,"12,526"
"Fire HD 10 Kids tablet, 10.1"", 1080p Full HD, ages 3–7, 32 GB, Lavender",B08F5Z2MC2,Amazon,139.99,0,4.8,"12,526"
"Fire 7 tablet, 7"" display, 16 GB, latest model (2019 release), Plum",B07HZQBBKL,Amazon,39.99,0,4.4,"232,841"
"Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Denim",B08F5LQCYP,Amazon,99.99,0,4.6,"69,462"
"Fire HD 10 Kids tablet, 10.1"", 1080p Full HD, ages 3–7, 32 GB, Aquamarine",B08F65M4JX,Amazon,139.99,0,4.8,"12,526"
"Samsung Galaxy Tab A8 Android Tablet, 10.5” LCD Screen, 32GB Storage, Long-Lasting Battery, Kids Content, Smart Switch, Expandable Memory, Silver, Amazon Exclusive",B09N3YBXCN,SAMSUNG,179.99,239,4.6,891
"Fire HD 10 tablet, 10.1"", 1080p Full HD, 64 GB, latest model (2021 release), Black",B08BX8CW9V,Amazon,139.99,0,4.6,"69,462"
"Samsung Tab A7 Lite 8.7"" Gray 32GB (SM-T220NZAAXAR)",B094Q89NKH,SAMSUNG,129.99,254,4.6,"4,634"
"Fire HD 8 Kids Pro tablet, 8"" HD, ages 6–12, 32 GB, Sky Blue",B08H5QX3YF,Amazon,69.99,0,4.7,"9,322"
"Fire HD 10 Kids Pro tablet, 10.1"", 1080p Full HD, ages 6–12, 32 GB, Intergalactic",B08H3TTJBH,Amazon,139.99,0,4.7,"7,358"
"Fire 7 tablet, 7"" display, 16 GB, latest model, (2019 release), Sage",B07HZHCDQG,Amazon,39.99,0,4.4,"232,841"
"2022 Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Space Gray (5th Generation)",B09V3HN1KC,Apple,569.99,0,4.7,126
"Tablet 10 inch Android Tablet, Android 10.0 Tablet Quad-Core Processor 32GB Storage Tablet Computer, 2GB RAM, 8MP Camera, Long Battery Life (Black)",B08XMBD1TT,Coopers,79.99,742,3.9,"1,454"
(Renewed) Apple iPad 9.7inch with WiFi 32GB- Space Gray (2017 Model),B074PWW6NS,Amazon Renewed,165.00,749,4.6,"6,949"
"(Renewed) Apple 9.7' iPad (Early 2018, 32GB, Wi-Fi Only, Space Gray) MR7F2LL/A",B07G9QNT6P,Amazon Renewed,199.99,787,4.6,"7,010"
"2021 Apple 11-inch iPad Pro (Wi-Fi, 256GB) - Space Gray",B09323PCV7,Apple,849.00,0,4.8,"4,382"
"2022 Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Starlight (5th Generation)",B09V3J32N8,Apple,569.99,0,4.7,126
"2021 Apple 11-inch iPad Pro (Wi-Fi, 128GB) - Space Gray",B09328WZPR,Apple,749.00,0,4.8,"4,382"
"Fire HD 10 tablet, 10.1"", 1080p Full HD, 64 GB, latest model (2021 release), Lavender",B08BX81SLK,Amazon,139.99,0,4.6,"69,462"
"Samsung Galaxy Tab A8 Android Tablet, 10.5” LCD Screen, 32GB Storage, Long-Lasting Battery, Kids Content, Smart Switch, Expandable Memory, Pink Gold",B09N3Y6HPM,SAMSUNG,179.99,885,4.6,891
"Samsung Galaxy Tab S6 Lite 10.4"", 64GB WiFi Tablet Angora Blue - SM-P610NZBAXAR - S Pen Included",B086Z3S3MY,SAMSUNG,269.99,888,4.8,"2,702"
"Tablet 10 Inch Android 10 Tablets, 32GB ROM 512GB Expand，6000mah Battery, Quad-Core Processor 8MP Camera WiFi GPS FM 10.1'' IPS HD Touch Screen, ZZB ZB10 Tablet.",B099WRBBBD,ZZB,84.99,905,4.0,552
"Fire HD 10 Kids Pro tablet, 10.1"", 1080p Full HD, ages 6–12, 32 GB, Black",B08H3W1XCW,Amazon,139.99,0,4.7,"7,358"
"Samsung Galaxy Tab A 8.0"" (2019, WiFi Only) 32GB, 5100mAh Battery, Dual Speaker, SM-T290, International Model (Black)",B07XJZ7VQD,SAMSUNG,137.99,924,4.6,"8,085"
"(Renewed) Apple iPad 9.7in with WiFi, 32GB-Silver (2017 Newest Model)",B074PXZ5GC,Amazon Renewed,169.00,959,4.6,"1,852"
"Apple iPad Air 2, 64 GB, Space Gray (Renewed)",B00TREI0F2,Amazon Renewed,189.95,"1,040",4.4,"13,456"
"2021 Apple 11-inch iPad Pro (Wi‑Fi, 128GB) - Silver",B0932B5NVD,Apple,749.00,0,4.8,"4,382"
"2021 Apple 12.9-inch iPad Pro (Wi‑Fi, 128GB) - Silver",B0932BKSLP,Apple,999.00,0,4.8,"3,966"
Facebook Portal - Smart Video Calling 10” Touch Screen Display with Alexa - Black,B07XPDYRRJ,Facebook,69.95,"1,074",4.6,"12,507"
"Fire HD 10 tablet, 10.1"", 1080p Full HD, 64 GB, latest model (2021 release), Denim",B08F5L5XLH,Amazon,139.99,0,4.6,"69,462"
"Fire 7 Kids Pro tablet, 7"" display, ages 6+, 16 GB, Sky Blue",B08H3KVBHW,Amazon,49.99,0,4.4,"3,921"
"Fire HD 8 tablet, 8"" HD display, 64 GB, latest model (2020 release), designed for portable entertainment, Black",B0839MQ8Y8,Amazon,79.99,0,4.6,"145,107"
"Fire HD 8 Plus tablet, HD display, 32 GB, latest model (2020 release), our best 8"" tablet for portable entertainment, Slate, without lockscreen ads",B0839NHZGL,Amazon,74.99,0,4.5,"33,779"
"2022 Apple iPad Air (10.9-inch, Wi-Fi, 256GB) - Blue (5th Generation)",B09V3K2RS4,Apple,744.80,0,4.7,126
"Samsung Galaxy Tab A8 Android Tablet, 10.5” LCD Screen, 64GB Storage, Long-Lasting Battery,Kids Content, Smart Switch, Expandable Memory, Pink Gold",B09N3ZKHS9,SAMSUNG,219.99,"1,319",4.6,891
"Apple iPad 9.7-inch Retina Display with WIFI, 32GB, Touch ID, 2017 Mode - Space Gray (Renewed)",B07F93611L,Amazon Renewed,169.99,"1,399",4.6,485
"Apple iPad 9.7 with WiFi, 128GB- Space Gray (2017 Model) - (Renewed)",B074PXS24F,Amazon Renewed,194.00,"1,409",4.6,"1,857"
"2020 Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Gold (4th Generation)",B08J5WFP7B,Apple,499.99,0,4.8,"21,558"
"Fire HD 8 Plus tablet, HD display, 64 GB, latest model (2020 release), our best 8"" tablet for portable entertainment, Slate, without lockscreen ads",B07VWXTFRY,Amazon,104.99,0,4.5,"33,779"
"Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Twilight Blue, without lockscreen ads",B09CXN39N7,Amazon,64.99,0,4.6,"145,107"
"Samsung Galaxy Tab A8 Android Tablet, 10.5” LCD Screen, 128GB Storage, Long-Lasting Battery, Kids Content, Smart Switch, Expandable Memory, Pink Gold",B09N3Y7MYH,SAMSUNG,249.99,"1,548",4.6,891
"2021 Apple iPad Mini (Wi-Fi, 256GB) - Space Gray",B09G9DQDDQ,Apple,599.00,0,4.8,"2,942"
"Samsung Galaxy Tab A7 Lite 8.7"" (2021, WiFi + Cellular) 32GB 4G LTE Tablet & Phone (Makes Calls) GSM Unlocked, International Model w/US Charging Cube - SM-T225 (Silver, LTE+WiFi)",B0971G7344,SAMSUNG,153.00,"2,234",4.3,170
"SAMSUNG Galaxy Tab A8 Android Tablet, 10.5” LCD Screen, 64GB Storage, Long-Lasting Battery, Samsung Kids Content, Smart Switch, Expandable Memory, Silver, Amazon Exclusive",B09N3YS882,SAMSUNG,219.99,"2,304",4.6,891
"Kids Tablet 7 inch Android 10 Toddler Tablet 32GB 1024x600 Touch Screen Parental Control Mode Google Play Store YouTube Netflix for Boys Girls Ages 3-15,Children's Tablet with Kid-Proof Case",B09C5TZ7P3,Fivahiva,64.49,"2,318",3.4,212
"2 in 1 Tablet 10.1 Inch, Android 11.0 Tablets, 64GB/128GB ROM, Dual 4G Cellular with Keyboard, 18MP Camera, Octa-Core Processor, WiFi, GPS, Bluetooth, Google Certified Tablet PC(2021 Gray)",B08MZC3R98,MEIZE,169.99,"2,352",4.1,718
"Fire 7 tablet, 7"" display, 32 GB, latest model (2019 release), Twilight Blue",B07HZFG2XX,Amazon,49.99,0,4.4,"232,841"
"2021 Apple iPad Mini (Wi-Fi, 256GB) - Purple",B09G99Y4NL,Apple,599.00,0,4.8,"2,942"
"2021 Apple iPad Mini (Wi-Fi, 64GB) - Pink",B09G983JJS,Apple,459.00,0,4.8,"2,942"
"Android Tablet 10 inch, PRITOM M10, 2 GB RAM, 32 GB Android 10.0 Tablet, 10.1 inch IPS HD Display, GPS, FM, Quad-Core Processor, Wi-Fi (M10 Black)",B087BC4DJH,PRITOM,89.95,"2,512",4.0,"1,855"
"2020 Apple iPad Air (10.9-inch, Wi-Fi, 256GB) - Green (4th Generation)",B08J63W44Q,Apple,649.99,0,4.8,"21,558"
"Fire HD 8 tablet, 8"" HD display, 32 GB, latest model (2020 release), designed for portable entertainment, Plum, without lockscreen ads",B09CXKXNJD,Amazon,64.99,0,4.6,"145,107"
"Samsung Galaxy Tab S8+ Android Tablet, 12.4” Large AMOLED Screen, 128GB Storage, Wi-Fi 6E, Ultra Wide Camera, S Pen Included, Long Lasting Battery, Silver",B09NQNG86N,SAMSUNG,829.99,"2,594",4.7,160
Apple iPad Pro 10.5in -64GB Wifi - 2017 Model - Gray (Renewed),B078D6S5PX,Amazon Renewed,260.00,"2,598",4.6,918
"Tablet 10 Inch Android 9.0 3G Phone Tablets with 32GB Storage Dual Sim Card 5MP Camera, WiFi, Bluetooth, GPS, Quad Core, HD Touchscreen, Support 3G Phone Call (Black)",B083BGRNMZ,ZONKO,99.99,"2,698",3.7,"10,323"
"2020 Apple iPad Air (10.9-inch, Wi-Fi, 256GB) - Sky Blue (4th Generation)",B08J6FVJMX,Apple,649.99,0,4.8,"21,558"
"Lenovo Tab M8 Tablet, HD Android Tablet, Quad-Core Processor, 2GHz, 32GB Storage, Full Metal Cover, Long Battery Life, Android 9 Pie, Slate Black",B07Y2KBBTD,Lenovo,107.45,"2,759",4.5,"4,974"
"SAMSUNG Galaxy Tab S6 Lite 10.4-inch Android Tablet 128GB Wi-Fi S Pen, Gray",B086Z4CY5V,SAMSUNG,323.98,"2,874",4.7,"1,540"
"Fire 7 tablet, 7"" display, 32 GB, latest model (2019 release), Sage",B07HZHJ77B,Amazon,49.99,0,4.4,"232,841"
"Tablet 10.1 inch Android 11 Octa-Core Processor Dual Sim Cellular 4G LTE Tablet PC 4GB RAM 64GB ROM 128GB Expandable, Google Certified Tablet with Keyboard 13 MP Camera Bluetooth WiFi GPS",B09M2L6RDW,MEIZE,135.99,"2,961",4.3,92
Samsung Galaxy Tab A7 10.4 Wi-Fi 32GB Silver (SM-T500NZSAXAR),B08GHVSGMQ,SAMSUNG,218.00,"2,973",4.7,"18,684"
"Apple iPad Mini 4, 128GB, Space Gray - WiFi + Cellular (Renewed)",B07GXYHZ2D,Amazon Renewed,252.00,"2,981",4.4,"4,975"
"Android Tablet Pritom 10.1'' Android 10 Tablet, 2GB RAM, 32GB ROM, Quad Core Processor, HD IPS Screen, 2.0 Front + 8.0 MP Rear Camera, Wi-Fi, Bluetooth, GPS, Tablet PC(Black)",B07WV9SSYQ,PRITOM,89.99,"2,990",4.1,"2,123"
"Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Space Gray (Latest Model, 4th Generation) (Renewed)",B08NPH29YG,Amazon Renewed,419.00,"3,070",4.4,201
"Apple MGL12LL/A iPad Air 2 Gray 9.7-Inch Retina Display, 16GB, Wi-Fi (Renewed)",B0798NRGGL,Amazon Renewed,139.00,"3,075",4.5,655
"Apple iPad with Retina Display MD511LL/A (32GB, Wi-Fi, Black) 4th Generation (Renewed)",B00R6E2XTO,Amazon Renewed,117.00,"3,156",4.1,693
"All-new Fire HD 10 tablet, 10.1"", 1080p Full HD, 64 GB, latest model (2021 release), Lavender, without lockscreen ads",B09KMWP8YW,Amazon,154.99,0,4.6,"69,462"
"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black (2019 Release)",B07K1RZWMC,Amazon,n/a,0,4.6,"205,139"
"Apple iPad 9.7' with WiFi, 32GB, Space Gray - MP2F2LL/A (Renewed)",B0725LCLYQ,Amazon Renewed,177.90,"3,224",4.3,75
"Android 10.0 Tablet 10 inch qunyiCO Y10 (10.1''), 2GB RAM 32GB Storage, 2MP+8MP Dual Camera, Quad-Core Processor, 1280x800 IPS HD Display Screen, Wi-Fi Bluetooth 5000mAh, GMS Certified Black",B08CGSML8W,qunyiCO,89.99,"3,288",4.0,"2,390"
"Apple iPad with WiFi, 128GB, Space Gray (2018 Model) (Renewed)",B07HRYDNLZ,Amazon Renewed,242.00,"3,291",4.6,"7,010"
"2021 Apple 10.2-inch iPad (Wi-Fi, 64GB) - Silver with AppleCare+ for iPad - 9th Generation (2 Years)",B09QHYRY98,Apple,378.00,0,5.0,6
"All-new Fire HD 10 tablet, 10.1"", 1080p Full HD, 64 GB, latest model (2021 release), Black, without lockscreen ads",B09KMW4YGR,Amazon,154.99,0,4.6,215
"2021 Apple iPad Mini (Wi-Fi + Cellular, 64GB) - Space Gray",B09G9GM743,Apple,599.00,0,4.8,"2,942"
"SAMSUNG SM-T290NZKAXAR, Galaxy Tab A 8.0"" 32 GB Wifi Android 9.0 Pie Tablet Black 2019",B07VDB92RK,SAMSUNG,138.00,"4,032",4.6,"9,629"
"2022 Apple iPad Air (10.9-inch, Wi-Fi, 256GB) - Pink (5th Generation)",B09V3L141V,Apple,744.80,0,4.7,126
"Fire HD 8 Kids Tablet, 8"" HD Display (32 GB, Blue) + Zipper Sleeve + Kids Headset + Screen Protector",B09GXQR4B2,Amazon,131.96,0,4.7,"114,683"
"Kids Tablet, Veidoo 7 inch Android Tablet PC, 1GB RAM 16GB ROM, Safety Eye Protection Screen, WiFi, Bluetooth, Dual Camera, Educational, Games, Parental Control APP, Tablet with Silicone Case (Pink)",B07PF26QTL,Veidoo,62.99,"4,164",3.9,"2,459"
Tablet for Toddlers Tablet Android Kids Tablet with WiFi Dual Camera 1GB 32GB Storage 1024 x 600 Screen Parental Control Google Playstore YouTube Netflix for Boys Girls Android 10,B08L744VCP,YosaToo,69.49,"4,220",3.7,"2,811"
"10 inch Kids Tablet -Android 10.0 Tablet PC 10.1"" Display, 6000mAh, Kidoz Pre Installed, Parental Control, 32GB ROM, Quad Core Processor, Wi-Fi, Bluetooth, Kid-Proof Case, Blue…",B09FXPYBYD,ANYWAY.GO,119.88,"4,287",4.3,784
"All-new Fire HD 10 tablet, 10.1"", 1080p Full HD, 64 GB, latest model (2021 release), Denim, without lockscreen ads",B09KNGH947,Amazon,154.99,0,4.6,"69,462"
"Samsung Galaxy Tab A 8.0"" (2019, WiFi + Cellular) 32GB, 5100mAh Battery, 4G LTE Tablet & Phone (Makes Calls) GSM Unlocked SM-T295, International Model (32 GB, Black)",B07XC3CW4G,SAMSUNG,159.99,"4,494",4.4,"3,035"
"Kids Tablet 7 inch Tablet for Kids WiFi Kids Tablets 32G Android 10 Dual Camera Educational Games Parental Control, Toddler Tablet with Kids Software Pre-Installed Kid-Proof YouTube Netflix (Pink)",B093BLBCTP,YINOCHE,68.99,"4,563",4.1,"1,077"
"Microsoft Surface Go 3 - 10.5"" Touchscreen - Intel® Pentium® Gold - 4GB Memory - 64GB eMMC - Device Only - Platinum (Latest Model)",B09DKG9JPP,Microsoft,399.99,"4,605",4.5,279
"(Renewed) Apple iPad Mini 4, 128GB, Space Gray - WiFi",B07CFWLW3G,Amazon Renewed,226.00,"4,635",4.4,"4,975"
"2021 Apple 10.2-inch iPad (Wi-Fi + Cellular, 256GB) - Silver",B09G97CV82,Apple,599.99,0,4.8,"12,540"
"Apple iPad Mini 4, 128GB, Gold - WiFi (Renewed)",B01L2VGDZQ,Amazon Renewed,245.00,"4,698",4.4,871
Lenovo Tab M10 Plus - FHD Android Tablet - Octa Core Processor - 32GB Storage,B098TR7L47,Lenovo,149.62,"4,700",4.5,"4,974"
"(Renewed) Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Sky Blue (Latest Model, 4th Generation)",B08P6TVN58,Amazon Renewed,424.95,"4,743",4.5,212
"2020 Apple iPad Air (10.9-inch, Wi-Fi, 256GB) - Space Gray (4th Generation)",B08J6LJMT4,Apple,649.99,0,4.8,"21,558"
"2020 Apple iPad Air (10.9-inch, Wi-Fi, 64GB) - Space Gray (4th Generation)",B08J66ZMY7,Apple,n/a,0,4.8,"21,558"
"Apple iPad with Retina Display - 4th Generation - MD510LL/A (16GB, Wi-Fi) - Black (Renewed)",B00RBUXUMW,Amazon Renewed,119.00,"4,772",3.7,720
"Apple iPad Air 2, 128 GB, Space Gray, (Renewed)",B00TREI098,Amazon Renewed,195.00,"4,775",4.4,"13,456"
"Dragon Touch Notepad K10 Tablet with 32 GB Storage, 10 inch Android Tablet, Quad Core Processor, Android 9.0, 1280 x 800 IPS HD Display, Micro HDMI, GPS, FM, 5G WiFi - Black",B07WLNZB78,Dragon Touch,129.99,"4,804",4.4,"13,759"
"Apple iPad Pro (32GB, Wi-Fi, Space Gray) 12.9in Tablet (Renewed)",B01C131J58,Amazon Renewed,349.99,"4,830",4.3,"1,448"
"Certified Refurbished Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black (2019 Release)",B07P7XVLW2,Amazon,119.99,0,4.6,"8,010"
"2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)",B08J65DST5,Apple,n/a,0,4.9,"61,688"
"Samsung Galaxy Tab S7 FE 2021 Android Tablet 12.4” Screen WiFi 64GB S Pen Included Long-Lasting Battery Powerful Performance, Mystic Silver",B09972N6QJ,SAMSUNG,369.00,"4,980",4.7,"1,942"
"Fire 7 tablet, 7"" display, 16 GB, latest model (2019 release), without lockscreen ads, Black",B07JQP283M,Amazon,54.99,0,4.4,"232,841"
"Apple iPad Air 2 9.7-Inch, 32GB Tablet (Space Gray) (Renewed)",B06XT8K96M,Amazon Renewed,159.00,"5,036",4.4,"13,456"
Kids Tablet 7 Toddler Tablet for Kids Edition Tablet for Toddlers 32GB with WiFi Dual Camera googple Plays Netflix YouTube Children’s Tablets Android 10 Parental Control Shockproof Case (Rose Red),B0816DDQLR,UJoyFeel,69.49,"5,058",4.1,"3,040"
"Lenovo - Tab P11 Plus - 11"" Display - Long Lasting Battery - 4GB Memory + 128GB Storage",B09B17DVYR,Lenovo,279.99,"5,131",4.6,182
"Hilife Steamer for Clothes Steamer, Handheld Garment Steamer Clothing Iron 240ml Big Capacity Upgraded Version",B07HF3X6Y4,Hilife,29.99,30,4.4,"68,498"
"OGHom Steamer for Clothes Steamer, Handheld Garment Steamer Clothing, 240ml Portable Travel Steam Iron",B07JGRV3TQ,OGHom,25.99,304,4.4,"35,928"
"Professional Grade 1700W Steam Iron for Clothes with Rapid Even Heat Scratch Resistant Stainless Steel Sole Plate, True Position Axial Aligned Steam Holes, Self-Cleaning Function",B07JVFZJT7,PurSteam World's Best Steamers,39.97,561,4.5,"31,236"
"BEAUTURAL Steamer for Clothes, Portable Handheld Garment Fabric Wrinkles Remover, 30-Second Fast Heat-up, Auto-Off, Large Detachable Water Tank",B01N1QE5ME,BEAUTURAL,25.47,89,4.5,"29,647"
Whitmor Wire Over The Door Ironing Caddy - Iron and Ironing Board Storage Organizer,B013WJXF84,Whitmor,8.98,"1,590",4.5,"20,244"
"“Sunbeam Steammaster Steam Iron | 1400 Watt Large Anti-Drip Nonstick Stainless Steel Iron with Steam Control and Retractable Cord, Chrome/Blue”.",B01AX6RCD8,Sunbeam,63.65,"34,359",4.6,"16,845"
"Gorilla Grip Reflective Silicone Ironing Board Cover, Resist Scorching and Staining, 15x54 Inch, Hook and Loop Fastener Straps, Pads Fit Large and Standard Boards, Elastic Edge, Thick Padding, Blue",B07PDTLFFC,Gorilla Grip,27.99,"1,529",4.6,"15,139"
iSteam Steamer for Clothes [New Technology] Powerful Dry Steam. Multi-Task: Fabric Wrinkle Remover- Clean- Refresh. Handheld Clothing Accessory. for All Kind of Garments. Home/Travel (Blue),B07KRYQW2K,isteam,38.97,"2,001",4.1,"14,457"
"isteam Steamer for Clothes [Home Steam Cleaner] Powerful Travel Steamer 7-in-1. Handheld Garment Steamer, Wrinkle Remover. Portable Fabric Steam Iron. Clothing Accessory for USA 110-120v [H106]",B072PY74HY,isteam,29.97,"5,558",4.1,"14,082"
Whitmor Deluxe Ironing Board Cover and Pad - Medallion Gray,B013WOEC1I,Whitmor,9.98,"3,704",4.7,"13,219"
"PurSteam Garment Steamer for Clothes, Powerful 7-1 Fabric Steamer for Home/Travel. Remove Wrinkles/Steam/Soften/Clean/and Defrost with UltraFast-Heat Aluminum Heating Element",B00MG2OOHK,PurSteam World's Best Steamers,29.97,"11,561",4.1,"13,189"
"BEAUTURAL 1800-Watt Steam Iron with Digital LCD Screen, Double-Layer and Ceramic Coated Soleplate, 3-Way Auto-Off, 9 Preset Temperature and Steam Settings for Variable Fabric",B071HFP57N,BEAUTURAL,39.97,"5,405",4.6,"12,727"
"BLACK+DECKER Easy Steam Compact Iron, IR40V , Blue 10.4 x 5.8 inches",B01NB05WI5,BLACK+DECKER,16.99,112,4.5,"12,703"
"Homz T-Leg Ironing Board, Made in the USA, Gray and White",B071CWB812,HOMZ,n/a,"55,358",4.4,"11,540"
"Sunbeam Hot-2-Trot 800 Watt Compact Non-Stick Soleplate Travel Iron, GCSBTR-100-000,Light Blue",B0057UMYAW,Sunbeam,24.99,"37,156",4.5,"10,201"
"Rowenta Focus Excel Iron, Standard, Red",B075R9ZKVH,Rowenta,98.99,"1,398",4.5,"9,981"
"Conair Turbo Extreme Steam Hand Held Fabric Steamer, Purple",B01KOLQ8P0,Conair,62.99,161,4.4,"8,844"
"Ezy Iron Ironing Board Cover and Pad - Cuts Ironing Time in Half - 15x54 inch -Thick Padding - Fits Small, Standard Size Extra Wide Large and 18 x 49 inches - Premium Heavy Duty Padded Covers (Beige)",B01N3AG6Y3,Ezy Iron,22.95,"13,383",4.7,"8,776"
Utopia Home Steam Iron for Clothes with Nonstick Soleplate - 1200 Watt Lightweight Travel Iron - Clothes Iron with 360 Degree Swivel Cord - Iron with 200 mm Water Tank (Blue),B06XKVR8BF,Utopia Home,15.99,"3,277",4.4,"8,113"
"Maytag Speed Heat Steam Iron & Vertical Steamer with Stainless Steel Sole Plate, Self Cleaning Function + Thermostat Dial, M200 Blue",B07JMRMQY3,Maytag,81.25,"35,987",4.5,"8,025"
"Mueller Professional Grade Steam Iron, Retractable Cord for Easy Storage, Shot of Steam/Vertical Shot, 8 Ft Cord, 3 Way Auto Shut Off, Self Clean",B082XJTJBS,Mueller Austria,34.97,"2,825",4.5,"7,340"
Pure Enrichment PureSteam Portable Fabric Steamer- Fast-Heating Clothes Steamer with Ergonomic Handle and Easy-Fill Water Tank for 10 Minutes of Continuous Steam - Ideal for Home or Travel (Black),B012TW2XA6,Pure Enrichment,24.99,"11,721",4.2,"7,260"
Honey-Can-Do Tabletop Ironing Board with Retractable Iron Rest,B0049U49SG,Honey-Can-Do,n/a,"3,062",4.6,"6,949"
